Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather
7/17/2012 22:00,22.4,18.3,78,9,25.0,100.19,cloudy
7/17/2012 23:00,21.6,18.1,80,13,25.0,100.25,cloudy
7/18/2012 0:00,20.7,17.6,82,9,25.0,100.28,cloudy
7/18/2012 1:00,21.3,17.6,79,11,25.0,100.37,cloudy
7/18/2012 2:00,19.9,17.6,87,7,25.0,100.35,cloudy
7/18/2012 3:00,19.3,17.2,88,9,25.0,100.33,clear
7/18/2012 4:00,19.0,16.6,86,6,24.1,100.38,clear
7/18/2012 5:00,18.8,16.7,88,0,48.3,100.44,clear
7/18/2012 6:00,20.0,17.2,84,6,24.1,100.56,cloudy
7/18/2012 7:00,20.5,16.6,78,11,24.1,100.6,cloudy
7/18/2012 8:00,21.1,14.4,66,22,24.1,100.66,clear
7/18/2012 9:00,22.6,13.1,55,24,24.1,100.73,clear
7/18/2012 10:00,22.3,10.3,47,26,24.1,100.77,clear
7/18/2012 11:00,22.6,10.9,48,24,48.3,100.8,clear
7/18/2012 12:00,23.2,10.2,44,24,48.3,100.8,clear
7/18/2012 13:00,23.9,10.6,43,24,48.3,100.83,cloudy
7/18/2012 14:00,23.3,10.2,43,19,48.3,100.87,cloudy
7/18/2012 15:00,24.0,10.1,41,26,48.3,100.83,clear
7/18/2012 16:00,24.1,9.6,40,24,48.3,100.77,clear
7/18/2012 17:00,23.5,9.8,42,15,48.3,100.78,clear
7/18/2012 18:00,22.6,10.9,48,17,48.3,100.88,clear
7/18/2012 19:00,21.5,10.7,50,17,48.3,100.98,clear
7/18/2012 20:00,20.0,10.2,53,13,24.1,101.03,clear
7/18/2012 21:00,19.4,9.9,54,11,25.0,101.06,clear
7/18/2012 22:00,17.5,10.3,63,11,25.0,101.06,clear
7/18/2012 23:00,15.7,10.7,72,7,25.0,101.09,clear
7/19/2012 0:00,14.4,10.9,79,4,25.0,101.14,clear
7/19/2012 1:00,14.2,11.1,82,7,25.0,101.11,clear
7/19/2012 2:00,14.6,10.6,77,6,25.0,101.11,clear
7/19/2012 3:00,13.8,10.5,80,7,25.0,101.09,clear
7/19/2012 4:00,12.4,10.4,88,6,25.0,101.11,clear
7/19/2012 5:00,12.7,10.5,86,0,48.3,101.2,clear
7/19/2012 6:00,15.2,11.0,76,6,48.3,101.25,clear
7/19/2012 7:00,16.7,9.7,63,11,48.3,101.27,clear
7/19/2012 8:00,18.4,9.4,56,6,48.3,101.28,clear
7/19/2012 9:00,19.3,9.7,54,6,48.3,101.29,clear
7/19/2012 10:00,19.2,8.9,51,9,48.3,101.3,cloudy
7/19/2012 11:00,20.3,10.2,52,7,48.3,101.33,cloudy
7/19/2012 12:00,21.5,10.0,48,6,48.3,101.29,cloudy
7/19/2012 13:00,21.3,8.8,45,7,48.3,101.27,cloudy
7/19/2012 14:00,22.6,9.0,42,4,48.3,101.22,cloudy
7/19/2012 15:00,22.9,9.0,41,13,48.3,101.21,cloudy
7/19/2012 16:00,22.8,7.9,38,11,48.3,101.21,clear
7/19/2012 17:00,22.9,8.2,39,15,48.3,101.21,clear
7/19/2012 18:00,21.9,8.0,41,15,48.3,101.2,clear
7/19/2012 19:00,21.4,8.5,44,11,48.3,101.25,clear
7/19/2012 20:00,20.0,8.5,47,7,48.3,101.28,clear
7/19/2012 21:00,19.2,9.2,52,13,25.0,101.34,clear
7/19/2012 22:00,18.7,9.9,57,11,25.0,101.39,clear
7/19/2012 23:00,19.5,8.1,48,15,25.0,101.41,clear
7/20/2012 0:00,17.2,9.3,60,11,25.0,101.45,clear
7/20/2012 1:00,16.0,9.5,65,15,25.0,101.48,clear
7/20/2012 2:00,14.6,9.8,73,11,25.0,101.46,clear
7/20/2012 3:00,14.2,9.8,75,11,25.0,101.44,clear
7/20/2012 4:00,14.4,9.3,71,11,48.3,101.49,clear
7/20/2012 5:00,14.5,9.3,71,13,48.3,101.51,clear
7/20/2012 6:00,15.5,9.6,68,13,48.3,101.55,clear
7/20/2012 7:00,17.1,9.9,63,9,48.3,101.56,clear
7/20/2012 8:00,19.3,10.1,55,9,48.3,101.57,clear
7/20/2012 9:00,20.3,9.7,51,11,48.3,101.58,clear
7/20/2012 10:00,21.3,10.8,51,13,48.3,101.57,clear
7/20/2012 11:00,21.3,10.7,51,9,48.3,101.57,clear
7/20/2012 12:00,22.6,9.5,43,6,48.3,101.51,clear
7/20/2012 13:00,23.2,10.4,44,9,48.3,101.45,clear
7/20/2012 14:00,23.9,10.0,41,13,48.3,101.42,clear
7/20/2012 15:00,24.2,9.9,40,4,48.3,101.37,clear
7/20/2012 16:00,24.4,9.7,39,11,48.3,101.34,clear
7/20/2012 17:00,24.2,9.8,40,4,48.3,101.34,clear
7/20/2012 18:00,24.6,9.6,39,4,48.3,101.35,clear
7/20/2012 19:00,23.5,7.6,36,7,48.3,101.33,clear
7/20/2012 20:00,22.2,9.5,44,6,48.3,101.34,clear
7/20/2012 21:00,19.6,12.0,61,0,25.0,101.36,clear
7/20/2012 22:00,18.1,12.3,69,0,25.0,101.37,clear
7/20/2012 23:00,18.2,12.3,68,0,25.0,101.36,clear
7/21/2012 0:00,17.2,12.6,74,4,25.0,101.4,clear
7/21/2012 1:00,17.2,12.4,73,0,25.0,101.4,clear
7/21/2012 2:00,15.1,12.4,84,0,25.0,101.39,clear
7/21/2012 3:00,14.0,12.3,89,0,25.0,101.37,clear
7/21/2012 4:00,14.6,12.9,90,0,24.1,101.4,clear
7/21/2012 5:00,14.5,12.5,88,4,48.3,101.38,clear
7/21/2012 6:00,16.9,13.7,81,4,48.3,101.4,clear
7/21/2012 7:00,20.0,15.0,73,0,48.3,101.43,clear
7/21/2012 8:00,21.1,14.2,65,0,48.3,101.47,clear
7/21/2012 9:00,22.3,14.5,61,7,48.3,101.44,clear
7/21/2012 10:00,23.2,14.1,57,9,48.3,101.4,clear
7/21/2012 11:00,24.7,13.7,50,9,48.3,101.39,clear
7/21/2012 12:00,24.9,12.3,45,6,48.3,101.36,clear
7/21/2012 13:00,25.5,12.1,43,11,48.3,101.3,clear
7/21/2012 14:00,26.2,13.5,45,17,48.3,101.26,cloudy
7/21/2012 15:00,26.3,12.3,42,17,48.3,101.22,cloudy
7/21/2012 16:00,26.2,13.1,44,15,48.3,101.19,cloudy
7/21/2012 17:00,26.9,12.1,40,15,48.3,101.13,clear
7/21/2012 18:00,26.1,10.8,38,15,48.3,101.11,clear
7/21/2012 19:00,25.4,11.7,42,13,24.1,101.06,cloudy
7/21/2012 20:00,24.6,13.5,50,13,25.0,101.08,cloudy
7/21/2012 21:00,23.4,12.9,52,4,25.0,101.18,cloudy
7/21/2012 22:00,23.0,15.3,62,4,25.0,101.19,cloudy
7/21/2012 23:00,22.9,14.4,59,9,25.0,101.19,cloudy
7/22/2012 0:00,22.7,14.9,61,11,25.0,101.19,cloudy
7/22/2012 1:00,22.5,15.4,64,13,25.0,101.17,cloudy
7/22/2012 2:00,22.4,15.9,67,15,25.0,101.13,cloudy
7/22/2012 3:00,22.4,14.8,62,15,25.0,101.12,cloudy
7/22/2012 4:00,21.9,15.3,66,15,25.0,101.15,clear
7/22/2012 5:00,21.8,14.8,64,15,48.3,101.18,cloudy
7/22/2012 6:00,22.2,15.1,64,17,48.3,101.22,clear
7/22/2012 7:00,22.5,15.6,65,19,48.3,101.24,cloudy
7/22/2012 8:00,23.3,17.2,69,19,48.3,101.26,clear
7/22/2012 9:00,25.2,17.9,64,26,48.3,101.23,clear
7/22/2012 10:00,25.7,18.5,64,22,48.3,101.2,clear
7/22/2012 11:00,26.8,18.6,61,24,48.3,101.16,clear
7/22/2012 12:00,27.8,18.3,56,22,48.3,101.15,clear
7/22/2012 13:00,28.3,18.8,56,20,48.3,101.11,clear
7/22/2012 14:00,28.3,18.5,55,20,48.3,101.09,cloudy
7/22/2012 15:00,30.1,19.2,52,20,48.3,101.06,cloudy
7/22/2012 16:00,29.9,17.8,48,24,48.3,101.02,cloudy
7/22/2012 17:00,29.1,17.9,51,17,24.1,101.02,cloudy
7/22/2012 18:00,29.2,16.9,47,20,48.3,100.99,cloudy
7/22/2012 19:00,28.6,16.1,47,20,24.1,100.99,cloudy
7/22/2012 20:00,27.3,17.5,55,13,25.0,101.05,clear
7/22/2012 21:00,26.9,17.0,55,15,25.0,101.07,cloudy
7/22/2012 22:00,25.8,17.4,60,11,25.0,101.01,clear
7/22/2012 23:00,25.0,17.8,64,9,25.0,101.03,clear
7/23/2012 0:00,24.3,17.7,67,11,25.0,101.01,clear
7/23/2012 1:00,24.3,17.6,66,11,25.0,101.0,clear
7/23/2012 2:00,23.8,17.8,69,9,25.0,100.98,cloudy
7/23/2012 3:00,23.4,18.0,72,9,25.0,100.97,clear
7/23/2012 4:00,23.0,18.1,74,11,24.1,100.94,cloudy
7/23/2012 5:00,23.1,17.8,72,13,24.1,100.94,cloudy
7/23/2012 6:00,23.5,18.3,73,13,24.1,100.94,cloudy
7/23/2012 7:00,24.1,18.9,73,17,24.1,100.89,cloudy
7/23/2012 8:00,24.8,19.5,72,19,24.1,100.86,cloudy
7/23/2012 9:00,26.3,19.8,67,19,48.3,100.76,clear
7/23/2012 10:00,27.6,20.9,67,20,48.3,100.7,clear
7/23/2012 11:00,27.8,20.7,65,15,48.3,100.64,clear
7/23/2012 12:00,28.8,20.3,60,13,48.3,100.57,clear
7/23/2012 13:00,30.1,20.4,56,11,48.3,100.46,clear
7/23/2012 14:00,30.7,19.7,52,17,48.3,100.35,cloudy
7/23/2012 15:00,30.1,19.4,53,11,24.1,100.19,cloudy
7/23/2012 16:00,29.9,19.1,52,9,24.1,100.15,cloudy
7/23/2012 17:00,19.4,18.2,93,4,24.1,100.24,Rain
7/23/2012 18:00,20.6,19.1,91,30,19.3,100.19,Rain
7/23/2012 19:00,20.7,18.5,87,20,24.1,100.08,rain
7/23/2012 20:00,21.0,18.5,86,9,25.0,99.98,cloudy
7/23/2012 21:00,18.1,17.7,98,11,6.4,100.27,Rain
7/23/2012 22:00,18.7,18.0,96,7,6.4,100.04,Rain
7/23/2012 23:00,19.6,18.7,95,11,25.0,99.93,cloudy
7/24/2012 0:00,19.3,18.3,94,6,25.0,99.84,cloudy
7/24/2012 1:00,19.4,18.3,93,11,25.0,99.76,cloudy
7/24/2012 2:00,19.3,18.3,94,0,25.0,99.75,cloudy
7/24/2012 3:00,18.2,17.9,98,4,25.0,99.73,clear
7/24/2012 4:00,18.9,18.5,98,7,16.1,99.75,cloudy
7/24/2012 5:00,19.5,18.6,95,6,24.1,99.78,cloudy
7/24/2012 6:00,20.5,18.9,91,7,24.1,99.8,clear
7/24/2012 7:00,21.6,19.3,87,13,24.1,99.85,clear
7/24/2012 8:00,22.7,19.2,81,13,24.1,99.89,clear
7/24/2012 9:00,23.5,17.8,70,19,24.1,99.93,cloudy
7/24/2012 10:00,24.0,16.2,62,19,24.1,99.95,cloudy
7/24/2012 11:00,23.4,16.9,67,17,24.1,99.96,cloudy
7/24/2012 12:00,23.5,16.9,66,22,24.1,99.98,cloudy
7/24/2012 13:00,23.8,14.6,56,30,24.1,100.04,clear
7/24/2012 14:00,24.5,12.2,46,28,48.3,100.11,cloudy
7/24/2012 15:00,23.0,10.4,45,24,48.3,100.14,cloudy
7/24/2012 16:00,23.8,11.7,47,20,48.3,100.15,cloudy
7/24/2012 17:00,23.0,11.5,48,24,48.3,100.19,cloudy
7/24/2012 18:00,22.1,11.8,52,15,24.1,100.25,cloudy
7/24/2012 19:00,21.4,11.5,53,15,25.0,100.29,cloudy
7/24/2012 20:00,20.7,12.2,58,17,25.0,100.34,cloudy
7/24/2012 21:00,19.6,12.2,62,17,25.0,100.41,cloudy
7/24/2012 22:00,19.0,12.3,65,19,25.0,100.45,clear
7/24/2012 23:00,18.0,12.5,70,17,25.0,100.5,clear
7/25/2012 0:00,16.6,12.4,76,11,25.0,100.55,clear
7/25/2012 1:00,15.8,12.0,78,4,25.0,100.56,clear
7/25/2012 2:00,15.4,12.5,83,9,25.0,100.59,clear
7/25/2012 3:00,15.4,12.5,83,11,25.0,100.65,clear
7/25/2012 4:00,14.5,12.2,86,7,25.0,100.69,clear
7/25/2012 5:00,13.8,12.1,89,7,24.1,100.71,clear
7/25/2012 6:00,16.2,13.2,82,11,24.1,100.76,clear
7/25/2012 7:00,17.5,12.2,71,13,24.1,100.81,clear
7/25/2012 8:00,18.8,12.8,68,13,24.1,100.8,clear
7/25/2012 9:00,19.6,12.9,65,11,48.3,100.79,clear
7/25/2012 10:00,21.1,12.6,58,11,48.3,100.88,clear
7/25/2012 11:00,22.3,13.5,57,13,48.3,100.76,clear
7/25/2012 12:00,23.2,12.7,52,9,48.3,100.76,clear
7/25/2012 13:00,23.4,13.1,52,19,48.3,100.66,cloudy
7/25/2012 14:00,23.6,13.6,53,22,48.3,100.61,cloudy
7/25/2012 15:00,24.8,13.6,50,19,48.3,100.58,cloudy
7/25/2012 16:00,24.7,13.8,51,22,48.3,100.51,cloudy
7/25/2012 17:00,24.1,12.3,48,28,48.3,100.46,cloudy
7/25/2012 18:00,23.7,13.1,51,20,24.1,100.44,cloudy
7/25/2012 19:00,23.4,12.9,52,17,25.0,100.37,cloudy
7/25/2012 20:00,23.2,12.0,49,15,25.0,100.34,cloudy
7/25/2012 21:00,21.8,13.6,60,13,25.0,100.31,cloudy
7/25/2012 22:00,21.2,13.8,63,13,25.0,100.29,cloudy
7/25/2012 23:00,20.8,13.4,63,11,25.0,100.29,Rain
7/26/2012 0:00,21.3,14.4,65,13,25.0,100.23,Rain
7/26/2012 1:00,20.4,13.9,66,13,25.0,100.18,cloudy
7/26/2012 2:00,20.3,13.8,66,11,25.0,100.12,cloudy
7/26/2012 3:00,20.6,14.4,68,9,25.0,100.07,cloudy
7/26/2012 4:00,20.6,14.2,67,6,25.0,100.0,cloudy
7/26/2012 5:00,20.0,14.8,72,7,24.1,99.98,cloudy
7/26/2012 6:00,19.6,15.5,77,9,16.1,100.01,rain
7/26/2012 7:00,19.4,16.0,81,7,24.1,100.0,cloudy
7/26/2012 8:00,20.4,15.0,71,4,24.1,99.99,cloudy
7/26/2012 9:00,20.6,15.3,72,9,24.1,99.97,cloudy
7/26/2012 10:00,20.6,16.3,76,11,24.1,99.96,cloudy
7/26/2012 11:00,21.9,17.5,76,7,24.1,99.93,cloudy
7/26/2012 12:00,21.1,16.2,74,6,24.1,99.91,cloudy
7/26/2012 13:00,21.3,16.2,73,4,24.1,99.9,cloudy
7/26/2012 14:00,21.6,16.8,74,6,24.1,99.86,cloudy
7/26/2012 15:00,21.3,16.7,75,4,24.1,99.86,cloudy
7/26/2012 16:00,21.9,16.7,72,7,24.1,99.83,cloudy
7/26/2012 17:00,21.7,16.4,72,7,24.1,99.86,cloudy
7/26/2012 18:00,21.6,16.5,73,11,24.1,99.89,cloudy
7/26/2012 19:00,21.0,17.5,80,11,24.1,99.92,cloudy
7/26/2012 20:00,20.5,17.6,83,4,24.1,99.94,cloudy
7/26/2012 21:00,20.3,17.5,84,4,25.0,99.97,cloudy
7/26/2012 22:00,18.8,17.5,92,0,25.0,99.94,clear
7/26/2012 23:00,18.6,17.5,93,0,25.0,99.99,cloudy
7/27/2012 0:00,18.1,17.2,94,0,25.0,100.01,clear
7/27/2012 1:00,17.2,16.5,96,0,25.0,100.05,cloudy
7/27/2012 2:00,16.9,16.3,96,4,25.0,100.08,clear
7/27/2012 3:00,15.9,15.3,96,4,25.0,100.1,cloudy
7/27/2012 4:00,17.5,16.2,92,0,25.0,100.19,clear
7/27/2012 5:00,16.2,15.6,96,7,24.1,100.33,cloudy
7/27/2012 6:00,18.4,15.3,82,17,24.1,100.34,cloudy
7/27/2012 7:00,19.0,14.3,74,24,24.1,100.44,cloudy
7/27/2012 8:00,20.2,14.3,69,13,24.1,100.46,cloudy
7/27/2012 9:00,21.1,14.5,66,7,24.1,100.51,cloudy
7/27/2012 10:00,22.0,15.3,66,6,24.1,100.53,clear
7/27/2012 11:00,23.4,16.5,65,4,24.1,100.55,clear
7/27/2012 12:00,24.1,15.6,59,6,24.1,100.56,clear
7/27/2012 13:00,24.8,16.1,58,0,24.1,100.55,clear
7/27/2012 14:00,26.6,16.8,55,0,24.1,100.57,clear
7/27/2012 15:00,26.1,17.0,57,11,24.1,100.6,cloudy
7/27/2012 16:00,25.6,16.0,55,6,24.1,100.63,cloudy
7/27/2012 17:00,25.8,15.8,54,6,24.1,100.66,cloudy
7/27/2012 18:00,26.1,15.2,51,7,24.1,100.71,cloudy
7/27/2012 19:00,23.7,17.0,66,4,24.1,100.74,clear
7/27/2012 20:00,22.5,16.6,69,6,24.1,100.8,clear
7/27/2012 21:00,21.4,16.6,74,4,25.0,100.86,clear
7/27/2012 22:00,21.3,16.0,72,0,25.0,100.88,clear
7/27/2012 23:00,21.1,16.7,76,0,25.0,100.92,cloudy
7/28/2012 0:00,22.8,16.8,69,9,25.0,100.95,cloudy
7/28/2012 1:00,22.3,11.4,50,4,25.0,101.01,clear
7/28/2012 2:00,20.8,11.9,57,13,25.0,101.06,cloudy
7/28/2012 3:00,18.7,14.3,76,11,25.0,101.09,cloudy
7/28/2012 4:00,17.6,12.1,70,13,25.0,101.14,cloudy
7/28/2012 5:00,17.4,11.2,67,15,48.3,101.18,cloudy
7/28/2012 6:00,18.1,11.5,65,17,48.3,101.2,cloudy
7/28/2012 7:00,19.5,11.1,58,15,48.3,101.22,cloudy
7/28/2012 8:00,20.3,11.5,57,17,48.3,101.25,cloudy
7/28/2012 9:00,20.7,12.3,59,19,48.3,101.25,cloudy
7/28/2012 10:00,21.6,12.8,57,15,48.3,101.29,cloudy
7/28/2012 11:00,23.9,14.0,54,20,48.3,101.26,cloudy
7/28/2012 12:00,23.9,14.2,55,13,48.3,101.19,cloudy
7/28/2012 13:00,25.5,12.2,44,13,48.3,101.15,cloudy
7/28/2012 14:00,26.4,11.1,38,13,48.3,101.13,cloudy
7/28/2012 15:00,26.7,11.2,38,22,48.3,101.12,cloudy
7/28/2012 16:00,25.8,11.9,42,17,48.3,101.1,cloudy
7/28/2012 17:00,26.2,10.6,38,17,48.3,101.1,cloudy
7/28/2012 18:00,26.2,10.3,37,15,48.3,101.15,cloudy
7/28/2012 19:00,25.6,10.2,38,13,48.3,101.15,cloudy
7/28/2012 20:00,24.6,10.8,42,9,24.1,101.14,cloudy
7/28/2012 21:00,22.8,11.8,50,4,25.0,101.14,clear
7/28/2012 22:00,19.5,13.1,66,7,25.0,101.16,clear
7/28/2012 23:00,18.9,13.8,72,9,25.0,101.18,clear
7/29/2012 0:00,18.5,13.7,74,9,25.0,101.18,clear
7/29/2012 1:00,18.4,13.7,74,13,25.0,101.16,clear
7/29/2012 2:00,17.7,12.9,73,15,25.0,101.16,clear
7/29/2012 3:00,17.1,10.8,66,15,25.0,101.14,clear
7/29/2012 4:00,16.8,10.7,67,13,25.0,101.15,clear
7/29/2012 5:00,16.6,10.8,69,13,48.3,101.23,clear
7/29/2012 6:00,17.6,11.2,66,15,48.3,101.27,clear
7/29/2012 7:00,19.2,12.3,64,15,24.1,101.29,clear
7/29/2012 8:00,20.5,13.3,63,13,24.1,101.31,clear
7/29/2012 9:00,22.2,14.8,63,9,48.3,101.3,clear
7/29/2012 10:00,24.0,16.9,65,7,48.3,101.28,clear
7/29/2012 11:00,24.7,16.7,61,11,48.3,101.26,clear
7/29/2012 12:00,26.6,17.5,57,6,48.3,101.21,clear
7/29/2012 13:00,26.6,17.5,57,9,48.3,101.17,clear
7/29/2012 14:00,27.3,17.4,55,4,48.3,101.12,clear
7/29/2012 15:00,27.8,17.7,54,11,48.3,101.09,clear
7/29/2012 16:00,27.5,17.5,54,0,48.3,101.06,clear
7/29/2012 17:00,27.0,16.9,54,7,48.3,101.03,clear
7/29/2012 18:00,26.8,16.9,55,6,48.3,101.05,clear
7/29/2012 19:00,26.5,17.4,57,6,48.3,101.08,cloudy
7/29/2012 20:00,25.8,17.3,59,9,24.1,101.12,cloudy
7/29/2012 21:00,25.3,18.3,65,11,25.0,101.15,clear
7/29/2012 22:00,22.5,19.5,83,4,25.0,101.16,clear
7/29/2012 23:00,21.2,18.6,85,4,25.0,101.18,clear
7/30/2012 0:00,21.9,17.6,77,0,25.0,101.17,clear
7/30/2012 1:00,19.7,17.2,85,6,25.0,101.16,clear
7/30/2012 2:00,20.6,18.6,88,6,25.0,101.15,clear
7/30/2012 3:00,20.5,18.3,87,4,25.0,101.13,clear
7/30/2012 4:00,19.0,15.6,81,6,25.0,101.22,clear
7/30/2012 5:00,17.9,16.7,93,0,24.1,101.27,clear
7/30/2012 6:00,20.5,16.9,80,6,24.1,101.28,clear
7/30/2012 7:00,21.6,17.2,76,6,48.3,101.31,clear
7/30/2012 8:00,22.4,16.7,70,7,48.3,101.31,clear
7/30/2012 9:00,24.1,16.9,64,7,48.3,101.31,clear
7/30/2012 10:00,25.0,15.8,57,15,48.3,101.29,clear
7/30/2012 11:00,26.0,15.0,51,15,48.3,101.27,clear
7/30/2012 12:00,27.2,15.8,50,19,48.3,101.22,clear
7/30/2012 13:00,28.5,15.5,45,15,48.3,101.17,cloudy
7/30/2012 14:00,29.3,15.9,44,17,48.3,101.13,cloudy
7/30/2012 15:00,29.0,13.5,39,17,48.3,101.1,cloudy
7/30/2012 16:00,29.9,14.3,39,9,48.3,101.04,cloudy
7/30/2012 17:00,29.4,12.9,36,9,48.3,101.03,cloudy
7/30/2012 18:00,28.2,15.4,46,13,48.3,101.01,clear
7/30/2012 19:00,26.9,16.4,53,11,48.3,101.01,clear
7/30/2012 20:00,25.2,16.5,59,7,48.3,101.01,clear
7/30/2012 21:00,24.3,16.9,63,11,25.0,101.0,clear
7/30/2012 22:00,23.8,17.6,68,9,25.0,101.0,clear
7/30/2012 23:00,22.9,17.7,73,6,25.0,101.02,clear
7/31/2012 0:00,22.2,19.0,82,6,25.0,101.03,clear
7/31/2012 1:00,21.3,18.0,81,9,25.0,101.03,clear
7/31/2012 2:00,21.5,16.6,74,13,25.0,101.02,clear
7/31/2012 3:00,20.1,16.1,78,13,25.0,101.02,clear
7/31/2012 4:00,19.4,15.8,80,9,25.0,101.03,clear
7/31/2012 5:00,19.8,17.1,84,11,25.0,101.04,clear
7/31/2012 6:00,21.1,17.7,81,7,48.3,101.05,clear
7/31/2012 7:00,22.6,18.2,76,9,48.3,101.03,clear
7/31/2012 8:00,24.2,18.5,71,9,48.3,101.02,clear
7/31/2012 9:00,25.9,19.5,68,7,24.1,100.98,clear
7/31/2012 10:00,27.3,19.8,64,11,24.1,100.97,clear
7/31/2012 11:00,28.4,20.8,63,13,24.1,100.93,clear
7/31/2012 12:00,28.9,20.7,61,19,24.1,100.87,clear
7/31/2012 13:00,28.7,19.2,56,19,24.1,100.79,clear
7/31/2012 14:00,28.8,18.4,53,20,24.1,100.7,clear
7/31/2012 15:00,28.8,18.4,53,19,24.1,100.64,clear
7/31/2012 16:00,28.8,19.1,56,22,24.1,100.58,cloudy
7/31/2012 17:00,28.0,17.7,54,20,24.1,100.55,cloudy
7/31/2012 18:00,25.3,19.3,69,17,24.1,100.53,cloudy
7/31/2012 19:00,24.8,18.3,67,22,24.1,100.55,Rain
7/31/2012 21:00,22.8,18.8,78,13,25.0,100.65,Rain
7/31/2012 22:00,22.8,19.4,81,7,25.0,100.57,cloudy
7/31/2012 23:00,21.8,19.2,85,4,25.0,100.52,clear
8/1/2012 0:00,21.0,19.8,93,0,25.0,100.53,clear
8/1/2012 1:00,21.0,19.6,92,4,25.0,100.54,clear
8/1/2012 2:00,21.3,19.1,87,9,25.0,100.55,cloudy
8/1/2012 3:00,20.8,19.0,89,9,25.0,100.54,cloudy
8/1/2012 4:00,20.8,18.7,88,6,25.0,100.57,cloudy
8/1/2012 5:00,20.8,18.1,85,9,25.0,100.58,cloudy
8/1/2012 6:00,20.4,18.6,89,7,25.0,100.62,Rain
8/1/2012 7:00,20.8,18.7,88,11,24.1,100.64,cloudy
8/1/2012 8:00,21.2,18.9,87,9,24.1,100.65,cloudy
8/1/2012 9:00,22.0,18.9,83,13,24.1,100.64,cloudy
8/1/2012 10:00,24.1,19.4,75,13,24.1,100.6,cloudy
8/1/2012 11:00,24.1,18.0,69,17,24.1,100.6,cloudy
8/1/2012 12:00,25.2,18.6,67,13,24.1,100.56,clear
8/1/2012 13:00,25.7,18.2,63,15,24.1,100.51,clear
8/1/2012 14:00,26.9,19.2,63,15,24.1,100.48,clear
8/1/2012 15:00,27.3,18.6,59,13,24.1,100.46,clear
8/1/2012 16:00,27.8,18.7,58,9,24.1,100.4,clear
8/1/2012 17:00,27.4,19.0,60,13,24.1,100.38,clear
8/1/2012 18:00,27.0,18.9,61,15,24.1,100.39,clear
8/1/2012 19:00,26.3,19.2,65,13,24.1,100.46,cloudy
8/1/2012 20:00,25.7,19.1,67,15,25.0,100.48,cloudy
8/1/2012 21:00,23.1,20.3,84,6,25.0,100.49,clear
8/1/2012 22:00,24.2,20.3,79,7,25.0,100.52,clear
8/1/2012 23:00,23.9,19.8,78,6,25.0,100.5,clear
8/2/2012 0:00,23.9,19.8,78,7,25.0,100.51,cloudy
8/2/2012 1:00,22.6,19.6,83,7,25.0,100.48,clear
8/2/2012 2:00,21.8,19.6,87,9,25.0,100.49,clear
8/2/2012 3:00,22.2,20.1,88,11,25.0,100.47,clear
8/2/2012 4:00,21.5,19.6,89,11,25.0,100.51,clear
8/2/2012 5:00,21.3,19.6,90,7,24.1,100.55,clear
8/2/2012 6:00,21.7,19.6,88,15,48.3,100.55,clear
8/2/2012 7:00,22.5,20.1,86,13,48.3,100.6,clear
8/2/2012 8:00,23.9,19.9,78,11,48.3,100.61,clear
8/2/2012 9:00,24.5,19.8,75,17,48.3,100.63,clear
8/2/2012 10:00,25.8,19.5,68,11,24.1,100.6,clear
8/2/2012 11:00,27.3,20.1,65,17,24.1,100.56,clear
8/2/2012 12:00,27.4,18.5,58,13,24.1,100.56,clear
8/2/2012 13:00,29.1,18.0,51,20,24.1,100.5,clear
8/2/2012 14:00,29.6,18.8,52,13,24.1,100.44,clear
8/2/2012 15:00,29.8,18.9,52,19,24.1,100.43,cloudy
8/2/2012 16:00,30.0,17.8,48,22,24.1,100.4,cloudy
8/2/2012 17:00,29.9,16.1,43,20,24.1,100.41,cloudy
8/2/2012 18:00,28.4,16.3,48,15,24.1,100.42,cloudy
8/2/2012 19:00,27.7,14.8,45,15,24.1,100.44,cloudy
8/2/2012 20:00,27.2,15.4,48,19,25.0,100.52,cloudy
8/2/2012 21:00,26.8,15.5,50,24,25.0,100.53,cloudy
8/2/2012 22:00,25.7,15.9,55,17,25.0,100.52,cloudy
8/2/2012 23:00,25.0,17.1,62,24,25.0,100.5,cloudy
8/3/2012 0:00,24.4,16.9,63,17,25.0,100.5,clear
8/3/2012 1:00,24.1,16.9,64,13,25.0,100.5,clear
8/3/2012 2:00,23.5,17.3,68,13,25.0,100.52,cloudy
8/3/2012 3:00,23.4,18.0,72,15,25.0,100.54,cloudy
8/3/2012 4:00,22.9,17.8,73,15,25.0,100.6,cloudy
8/3/2012 5:00,22.3,17.9,76,11,24.1,100.68,clear
8/3/2012 6:00,22.5,18.3,77,13,24.1,100.74,clear
8/3/2012 7:00,23.2,18.5,75,17,24.1,100.81,clear
8/3/2012 8:00,24.1,18.5,71,13,24.1,100.87,clear
8/3/2012 9:00,25.6,17.8,62,15,24.1,100.91,clear
8/3/2012 10:00,26.0,17.7,60,11,24.1,100.95,clear
8/3/2012 11:00,27.1,17.3,55,13,24.1,100.99,clear
8/3/2012 12:00,27.1,16.7,53,17,24.1,101.03,clear
8/3/2012 13:00,28.2,16.6,49,19,24.1,101.07,clear
8/3/2012 14:00,27.6,15.6,48,24,24.1,101.1,clear
